uri_s,title_s,subTitle_s,authFullName_s,docType_s,doiId_s,producedDateY_i,journalTitle_s,journalPublisher_s,conferenceTitle_s,language_s
https://hal.univ-lorraine.fr/hal-01959528,A system dynamics approach for sustainability assessment of biodiesel production in Colombia. Baseline simulation,,"Sandra Bautista,Andrea Espinoza,Paulo Narvaez,Mauricio Camargo,Laure Morel",ART,10.1016/j.jclepro.2018.12.111,2018,Journal of Cleaner Production,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-02942017,Use of Bayesian Network characteristics to link project management maturity and risk of project overcost,,"Felipe Sanchez,Davy Monticolo,Eric Bonjour,Jean-Pierre Micaëlli",COMM,10.1109/SITIS.2018.00071,2018,,,2018 14th International Conference on Signal-Image Technology & Internet-Based Systems (SITIS),en
https://tel.archives-ouvertes.fr/tel-01946850,"From product design to supply chain design : Which methodologies for the upstream stages of innovation?,De la conception de produit à la conception de filière : Quelles méthodologies pour les étapes amont de l’innovation ?",,Brunelle Marche,THESE,,2018,,,,en
https://hal.univ-lorraine.fr/hal-02507166,Conception et évaluation de systèmes d'innovation pour mieux mobiliser les bois en petite propriété forestière privée,,"Maxence Arnould,Laure Morel,Meriem Fournier",COMM,,2018,,,7 èmes journées du GDR 3544 « Sciences du bois »,fr
https://hal.univ-lorraine.fr/tel-02103198,"Favoriser l’adoption des mobilités actives : proposition d’une démarche de conception centrée usage pour accompagner un territoire dans l’élaboration de ses politiques de transport,Promote adoption of active mobility : a use-centered design approach to help territory to develop transport policies",,Aline Convolte,THESE,,2018,,,,fr
https://hal.archives-ouvertes.fr/hal-01954565,Spécification système d'interactions physico-physiologiques de perception sensorielle,,"Frédérique Mayer,Jean-Marc Dupont,Fabien Bouffaron,Romain Lieber,Gérard Morel",COMM,,2018,,,"3e Journées de l’Automatique du GDR MACS, JAMACS 2018",fr
https://hal.archives-ouvertes.fr/hal-02568271,"Livrable 2 - projet DHDA – Des Hommes et Des Arbres\, les racines de demain. Lauréat de l’AMI Territoire Innovant de Grande Ambition (TIGA) étude 8 La Fabrique DHDA (mise en perspective du mode Living Lab sur l’écosystème du projet)",,"Claudine Guidat,Laurent Dupont,Mathieu Ruillet",REPORT,,2018,,,,fr
https://hal.univ-lorraine.fr/hal-01902960,Innovation Spaces: New Places for Collective Intelligence?,,"Laure Morel,Laurent Dupont,Marie-Reine Boudarel",COUV,,2018,,,,en
https://hal.archives-ouvertes.fr/hal-01910588,Trends in design of distributed energy systems using hydrogen as energy vector: A systematic literature review,,"Juan Fonseca,Mauricio Camargo,Jean-Marc Commenge,Laurent Falk,Iván Gil",ART,10.1016/j.ijhydene.2018.09.177,2018,International Journal of Hydrogen Energy,Elsevier,,en
https://hal.univ-lorraine.fr/hal-01885133,"Air quality monitoring using stationary versus mobile sensing units: a case study from Lorraine\, France",,"Adriana-Simona Mihaita,Laurent Dupont,Olivier Cherry,Mauricio Camargo,Chen Cai",COMM,,2018,,,25th ITS World Congress 2018,en
https://hal.univ-lorraine.fr/hal-01895196,La performance au bloc opératoire : le Lean Six-sigma est-il applicable et pertinent ?,,"Fabienne Paillet,Auguste Rakotondranaivo,Elisabeth Gloaguen.",COMM,,2018,,,9ème conférence francophone en Gestion et Ingénierie des Systèmes Hospitaliers - GISEH,fr
https://hal.univ-lorraine.fr/hal-01895198,Le Lean au service de la performance : application de la démarche DMAIC pour la restructuration d’un service de pédiatrie,,"Audrey Janus,Auguste Rakotondranaivo,Laurence Bolardi",COMM,,2018,,,9ème conférence francophone en Gestion et Ingénierie des Systèmes Hospitaliers - GISEH,fr
https://hal.univ-lorraine.fr/hal-01915689,Assisting Urban Planning Practitioners Facing UHI and Related Vulnerability Issues with a Co-Designed Tool : DIACLIMAP Project,,"Julien Bouyer,François E. Leconte,Rémy Claverie,Adrien Ferry,Rémi Pierrat,Géraldine Bur,Dominique Hebrard,Pierre Lainé,Benjamin Piccinnini,Philippe Jary,Laëtitia Boithias,Laurent Dupont,Olivier Chery",COMM,,2018,,,10th International Conference on Urban Climate/14th Symposium on the Urban Environment,en
https://hal.archives-ouvertes.fr/hal-01868686,Incorporation of Heuristic Knowledge in the Optimal Design of Formulated Products: Application to a Cosmetic Emulsion,,"Javier Arrieta-Escobar,Fernando Bernardo,Alvaro Orjuela,Mauricio Camargo,Laure Morel",ART,10.1016/j.compchemeng.2018.08.032,2018,Computers and Chemical Engineering,Elsevier,,en
https://hal.univ-lorraine.fr/hal-01796613,Multi-objective traffic signal optimization using 3D mesoscopic simulation and evolutionary algorithms,,"Adriana Simona Mihăiţă,Laurent Dupont,Mauricio Camargo",ART,10.1016/j.simpat.2018.05.005,2018,Simulation Modelling Practice and Theory,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-02568260,"Livrable 1 - projet DHDA – Des Hommes et Des Arbres\, les racines de demain Lauréat de l’AMI Territoire Innovant de Grande Ambition (TIGA) étude 8 La Fabrique DHDA (mise en œuvre du mode Living Lab)",,"Claudine Guidat,Laurent Dupont,Mathieu Ruillet",REPORT,,2018,,,,fr
https://hal.archives-ouvertes.fr/hal-01863819,3D-Printing Based Distributed Plastic Recycling: A Conceptual Model for Closed-Loop Supply Chain Design,,"Santander Pavlo,Cruz Fabio,Boudaoud Hakim,Camargo Mauricio",COMM,10.1109/ICE.2018.8436296,2018,,,"2018 IEEE International Conference on Engineering, Technology and Innovation (ICE/ITMC)",en
https://hal.univ-lorraine.fr/hal-01858370,"Modelling\, Printing and Validation of Dental Dry Models for Implantology Skills Training",,"Ramses Albuquerque,Giovanny Arbelaez,Fabio Cruz,Mauricio Camargo,David Joseph,Nguyen Tran",COMM,10.1109/ICE.2018.8436302,2018,,,"2018 IEEE International Conference on Engineering, Technology and Innovation (ICE/ITMC)",en
https://hal.archives-ouvertes.fr/hal-02025863,Sustainable Management of Roadside: Towards a Research Agenda,,"Sandra Cecilia Sandra Cecilia,Mauricio Camargo Pardo,Laure Morel,Christophe Bachmann",COMM,10.1109/ICE.2018.8436326,2018,,,"2018 IEEE International Conference on Engineering, Technology and Innovation (ICE/ITMC)",en
https://hal.univ-lorraine.fr/hal-01841822,Exploring the notion of situation for responsive manufacturing systems specification issues,,Frédérique Mayer,COMM,,2018,,,16th IFAC INCOM,en
https://hal.archives-ouvertes.fr/hal-01885250,Implementing of Project-Based and Skill Assessment Pedagogy in Mechatronics Course,,"Alaa Hassan,Valerie Rault,Patrick Truchot",COMM,10.1109/REM.2018.8421771,2018,,,2018 19th International Conference on Research and Education in Mechatronics (REM),en
https://hal.univ-lorraine.fr/hal-02789494,INNOVATION MANAGEMENT PRINCIPLES FROM ISO 50500 SERIES,,"Alice de Casanove,Laure Morel",COMM,,2018,,,International Association for Management of Technology IAMOT 2018,en
https://hal.univ-lorraine.fr/hal-01868811,A Universal Framework For Systemizing the Evaluation of Immersive And Collaborative Performance,,"Laurent Dupont,Marc Pallot,Olivier Christmann,Simon Richir",COMM,10.1145/3234253.3234306,2018,,,VRIC '18: Virtual Reality International Conference - Laval Virtual,en
https://hal.archives-ouvertes.fr/hal-01837932,Firm Readiness Level for Innovation Projects: A New Decision-Making Tool for Innovation Managers,,"Daniel Galvez,Manon Enjolras,Mauricio Camargo,Vincent Boly,Johan Claire",ART,10.3390/admsci8010006,2018,International Review of Administrative Sciences,SAGE Publications,,en
https://hal.univ-lorraine.fr/hal-01812007,Contribution to the objective assessment of technical skills for surgery students: An accelerometer based approach,,"Giovanny Arbelaez Garces,David Joseph,Mauricio Camargo,Nguyen Tran,Laure Morel",ART,10.1016/j.ergon.2017.12.002,2018,International Journal of Industrial Ergonomics,Elsevier,,en
https://hal.inria.fr/hal-01699590v2,A Semantic Approach to Manage Ideas in an Innovation Process,,"Pedro Chavez Barrios\, Davy Monticolo\, Sahbi Sidhom,Davy Monticolo,Sahbi Sidhom",POSTER,,2018,,,SÉMINAIRE DE L'ÉCOLE DOCTORALE RP2E : 13 Février 2018,en
https://hal.archives-ouvertes.fr/hal-02157341,"Vers une meilleure compréhension du concept de design,Towards a Better Understanding of the Concept of Design,Hacia una mejor comprensión del concepto de diseño",,"Linda Acosta Salgado,Laure Morel,Isabelle Verilhac",ART,10.3917/proj.020.0091,2018,Projectics / Proyéctica / Projectique,De Boeck Supérieur,,fr
https://hal.archives-ouvertes.fr/hal-02322097,L’indice d’innovation potentielle (IIP) : un diagnostic de la capacité à innover au service des PME,,"Manon Enjolras,Mauricio Camargo,Vincent Boly",ART,10.7202/1049960ar,2018,Revue Internationale PME,Editions Management et Société (EMS),,fr
https://hal.univ-lorraine.fr/hal-02366024,Enjeux et défis d’une ingénieirie entrepreneuriale,,"Christophe Schmitt,Laure Morel",COUV,,2018,,,,fr
https://hal.archives-ouvertes.fr/hal-01868707,Predicting Air Quality by Integrating a Mesoscopic Traffic Simulation Model and Simplified Air Pollutant Estimation Models,,"Adriana Simona Mihăiţă,Mirian Benavides Ortiz,Mauricio Camargo,Chen Cai",ART,10.1007/s13177-018-0160-z,2018,International Journal of Intelligent Transportation Systems Research,Springer Verlag,,en
https://hal.archives-ouvertes.fr/hal-02984917,Definition and verification of functional safety concepts for the definition of safe logical architectures,,"Pierre Mauborgne,Eric Bonjour,Christophe Perrard,Samuel Deniaud,Eric Levrat,Jean-Pierre Micaëlli,Dominique Loise",COMM,,2017,,,"8th International Conference on Complex Systems Design & Management, CSD&M’17",en
https://tel.archives-ouvertes.fr/tel-01816267,"Biorefinery supply chain design optimization under sustainability dimensions,Optimisation de la conception de la chaîne d’approvisionnement pour une bioraffinerie durable",,Andrea Teresa Espinoza Pérez,THESE,,2017,,,,en
https://hal.inria.fr/hal-01713737,An Organizational Model to Understand the Creativity Workshop,,"Pedro Barrios,Davy Monticolo,Sahbi Sidhom,Alex Gabriel",COMM,10.1109/SITIS.2017.87,2017,,,SITIS - The 13th International Conference on SIGNAL IMAGE TECHNOLOGY & INTERNET BASED SYSTEMS,en
https://hal.univ-lorraine.fr/hal-01629305,Modeling and optimization of a photocatalytic process: Degradation of endocrine disruptor compounds by Ag/ZnO,,"Alma Berenice Jasso-Salcedo,Sandrine Hoppe,Fernand Pla,Vladimir Alonso Escobar-Barrios,Mauricio Camargo,Dimitrios Meimaroglou",ART,10.1016/j.cherd.2017.10.012,2017,Chemical Engineering Research and Design,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-01666762,The first ROBAFIS-ROBSE international student competition in Systems Engineering,,"Jean-Claude Tucoulou,Eric Bonjour,David Gouyon",ART,10.1002/inst.12181,2017,INSIGHT - International Council on Systems Engineering (INCOSE),Wiley,,en
https://hal.archives-ouvertes.fr/hal-01837933,Overview of phenomena occurring in supply chains during the emergence of innovation,,"Brunelle Marche,Vincent Boly,Laure Morel,Mauricio Camargo,J. Roland Ortt",ART,10.1080/16258312.2017.1354649,2017,Supply Chain Forum: An International Journal,Kedge Business School,,en
https://hal.archives-ouvertes.fr/hal-02283881,Exploring Mixed-methods Instruments for Performance Evaluation of Immersive Collaborative Environments,,"Laurent Dupont,Marc Pallot,Laure Morel,Olivier Christmann,Vincent Boly,Simon Richir",ART,,2017,International Journal of Virtual Reality,IPI Press,,en
https://hal.archives-ouvertes.fr/hal-01629449,Polymer recycling in an open-source additive manufacturing context: Mechanical issues,,"Fabio Cruz Sanchez,Hakim Boudaoud,Sandrine Hoppe,Mauricio Camargo",ART,10.1016/j.addma.2017.05.013,2017,Additive Manufacturing,Elsevier,,en
https://hal.univ-lorraine.fr/hal-01838432,Modeling and design optimization of a robot gripper mechanism,,"Alaa Hassan,Mouhammad Abomoharam",ART,10.1016/j.rcim.2016.12.012,2017,Robotics and Computer-Integrated Manufacturing,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-01837935,A new fuzzy logic-based metric to measure lean warehousing performance,,"Nicolás Buonamico,Laurent Muller,Mauricio Camargo",ART,10.1080/16258312.2017.1293466,2017,Supply Chain Forum: An International Journal,Kedge Business School,,en
https://hal.archives-ouvertes.fr/hal-02518997,Le concept du Green Fablab: une approche distribuée pour le recyclage de polymères en circuit-court dans le cadre de la fabrication additive open-source,,"Fabio Cruz,Hakim Boudaoud,Sandrine Hoppe,Mauricio Camargo",COMM,,2017,,,15ème Congrès de la Société Française de Génie des Procédés (SFGP),en
https://hal.archives-ouvertes.fr/hal-01567444,The determination of functional safety concept coupled with the definition of functional architecture: A framework of analysis from the automotive industry,,"Pierre Mauborgne,Samuel Deniaud,Eric Levrat,Eric Bonjour,Jean-Pierre Micaelli,Dominique Loise",COMM,,2017,,,"20th IFAC World Congress, IFAC 2017",en
https://hal.univ-lorraine.fr/hal-01723993,"Livrable Final "" Linky by Makers "" Productions scientifiques et techniques - Période Janvier 2017 à Juin 2017",,"Laurent Dupont,Alex Gabriel,Mauricio Camargo",REPORT,,2017,,,,fr
https://hal.archives-ouvertes.fr/hal-01891094,L’optimisation multi-échelle appliquée a l’analyse prospective d’une filière produit,,"Brunelle Marche,Vincent Boly,Frédérique Mayer,Laure Morel",COMM,,2017,,,16ème Congrès de la Société Française de Génie des Procédés,fr
https://hal.univ-lorraine.fr/hal-01723983,A review of methods for modelling shared decision-making process in a smart city living lab,,"Tran Thi Hoang Giang,Mauricio Camargo,Laurent Dupont,Frédérique Mayer",COMM,10.1109/ICE.2017.8279888,2017,,,"2017 International Conference on Engineering, Technology and Innovation (ICE/ITMC)",en
https://hal.archives-ouvertes.fr/hal-01582548,Collaborative Innovation Projects Engaging open communities: a Case Study on Emerging Challenges,,"Laurent Dupont,Alex Gabriel,Mauricio Camargo,Claudine Guidat",COMM,10.1109/ICE.2017.8280002,2017,,,"23rd ICE/IEEE International Conference on Technology, Management and Innovation",en
https://hal.univ-lorraine.fr/hal-01723984,“Smarterized” urban project process with living lab approach: Exploration through a case study,,"Jonathan Lacroix,Laurent Dupont,Claudine Guidat",COMM,10.1109/ICE.2017.8279939,2017,,,"2017 International Conference on Engineering, Technology and Innovation (ICE/ITMC)",en
https://hal.archives-ouvertes.fr/hal-01838119,Innovative product's supply chain: How to model it,,"Brunelle Marche,Vincent Boly,Laure Morel,Frédérique Mayer,J. Roland Ortt",COMM,10.1109/ICE.2017.8279887,2017,,,"2017 International Conference on Engineering, Technology and Innovation (ICE/ITMC)",en
https://hal.univ-lorraine.fr/hal-01736697,"Un FabLab\, ça sert à quoi ? The Conversation",,"Laurent Dupont,Laure Morel,Pascal Lhoste",OTHER,,2017,,,,fr
https://hal.univ-lorraine.fr/tel-01759585,"Intégration du point de vue de l'usager et du citoyen dans le processus d'innovation,How to integrate users and citizens in innovation process ?","Electric vehicle case in Sillon lorrain area,le cas du déploiement d'un dispositif de mobilité électrique dans le Sillon Lorrain",Julien Hubert,THESE,,2017,,,,fr
https://hal.univ-lorraine.fr/hal-01624970,ISO 50500 series innovation management: overview and potential usages in organizations,,"Alice de Casanove,Laure Morel,Stéphane Negny",COMM,,2017,,,ISPIM,en
https://hal.univ-lorraine.fr/hal-02365888,"SMEs facing the challenge of innovation and export: Proposal for a joint assessment tool\, the Potential Export and Innovation Index (PE2I)",,"Manon Enjolras,Mauricio Camargo,Christophe Schmitt",COMM,,2017,,,Conference Proceedings of the 26th International Conference on Management of Technology,en
